datenum,year,month,day,datetime,data_mean_global,data_mean_nh,data_mean_sh
467404,1279,9,15,15-Sep-1279 00:00:00,279.3426855,277.1062483,281.5791228
467434,1279,10,15,15-Oct-1279 00:00:00,280.3764716,279.2123515,281.5405918
467465,1279,11,15,15-Nov-1279 00:00:00,281.3777307,281.0883009,281.6671604
467495,1279,12,15,15-Dec-1279 00:00:00,282.0114955,282.3276774,281.6953137
467526,1280,1,15,15-Jan-1280 00:00:00,282.4682726,283.1474925,281.7890527
467557,1280,2,15,15-Feb-1280 00:00:00,282.8475344,283.7998747,281.8951942
467586,1280,3,15,15-Mar-1280 00:00:00,283.1856733,284.438617,281.9327297
467617,1280,4,15,15-Apr-1280 00:00:00,283.4225409,284.9695346,281.8755473
467647,1280,5,15,15-May-1280 00:00:00,283.363198,284.8702478,281.8561481
467678,1280,6,15,15-Jun-1280 00:00:00,282.6279249,283.3533275,281.9025223
467708,1280,7,15,15-Jul-1280 00:00:00,280.9856736,280.0695812,281.901766
467739,1280,8,15,15-Aug-1280 00:00:00,279.3805325,277.0064803,281.7545847
467770,1280,9,15,15-Sep-1280 00:00:00,279.3381105,277.1016733,281.5745478
467800,1280,10,15,15-Oct-1280 00:00:00,280.3720714,279.2079512,281.5361916
467831,1280,11,15,15-Nov-1280 00:00:00,281.373382,281.0839522,281.6628117
467861,1280,12,15,15-Dec-1280 00:00:00,282.0070859,282.3232678,281.690904
467892,1281,1,15,15-Jan-1281 00:00:00,282.4637002,283.1429202,281.7844803
467923,1281,2,15,15-Feb-1281 00:00:00,282.8427083,283.7950485,281.8903681
467951,1281,3,15,15-Mar-1281 00:00:00,283.1805131,284.4334567,281.9275694
467982,1281,4,15,15-Apr-1281 00:00:00,283.416977,284.9639707,281.8699833
468012,1281,5,15,15-May-1281 00:00:00,283.3571715,284.8642213,281.8501217
468043,1281,6,15,15-Jun-1281 00:00:00,282.6213878,283.3467903,281.8959852
468073,1281,7,15,15-Jul-1281 00:00:00,280.9785884,280.062496,281.8946808
468104,1281,8,15,15-Aug-1281 00:00:00,279.3728726,276.9988204,281.7469248
468135,1281,9,15,15-Sep-1281 00:00:00,279.32986,277.0934227,281.5662972
468165,1281,10,15,15-Oct-1281 00:00:00,280.3632246,279.1991044,281.5273448
468196,1281,11,15,15-Nov-1281 00:00:00,281.3639403,281.0745105,281.65337
468226,1281,12,15,15-Dec-1281 00:00:00,281.9970563,282.3132382,281.6808744
468257,1282,1,15,15-Jan-1282 00:00:00,282.4530954,283.1323153,281.7738755
468288,1282,2,15,15-Feb-1282 00:00:00,282.8315466,283.7838868,281.8792064
468316,1282,3,15,15-Mar-1282 00:00:00,283.1688185,284.4217622,281.9158749
468347,1282,4,15,15-Apr-1282 00:00:00,283.4047793,284.9517729,281.8577856
468377,1282,5,15,15-May-1282 00:00:00,283.344506,284.8515558,281.8374562
468408,1282,6,15,15-Jun-1282 00:00:00,282.6082955,283.3336981,281.8828929
468438,1282,7,15,15-Jul-1282 00:00:00,280.965116,280.0490237,281.8812084
468469,1282,8,15,15-Aug-1282 00:00:00,279.3590726,276.9850204,281.7331248
468500,1282,9,15,15-Sep-1282 00:00:00,279.3157903,277.079353,281.5522275
468530,1282,10,15,15-Oct-1282 00:00:00,280.3489482,279.184828,281.5130684
468561,1282,11,15,15-Nov-1282 00:00:00,281.3495134,281.0600836,281.6389431
468591,1282,12,15,15-Dec-1282 00:00:00,281.9825182,282.2987001,281.6663363
468622,1283,1,15,15-Jan-1283 00:00:00,282.4384683,283.1176883,281.7592484
468653,1283,2,15,15-Feb-1283 00:00:00,282.8168357,283.7691759,281.8644954
468681,1283,3,15,15-Mar-1283 00:00:00,283.1540117,284.4069554,281.9010681
468712,1283,4,15,15-Apr-1283 00:00:00,283.3898475,284.9368412,281.8428539
468742,1283,5,15,15-May-1283 00:00:00,283.3294031,284.8364529,281.8223533
468773,1283,6,15,15-Jun-1283 00:00:00,282.5929581,283.3183606,281.8675555
468803,1283,7,15,15-Jul-1283 00:00:00,280.9494637,280.0333713,281.8655561
468834,1283,8,15,15-Aug-1283 00:00:00,279.3430078,276.9689556,281.71706
468865,1283,9,15,15-Sep-1283 00:00:00,279.2991984,277.0627611,281.5356356
468895,1283,10,15,15-Oct-1283 00:00:00,280.3316985,279.1675783,281.4958187
468926,1283,11,15,15-Nov-1283 00:00:00,281.3314841,281.0420544,281.6209139
468956,1283,12,15,15-Dec-1283 00:00:00,281.9636231,282.279805,281.6474412
468987,1284,1,15,15-Jan-1284 00:00:00,282.4186577,283.0978776,281.7394377
469018,1284,2,15,15-Feb-1284 00:00:00,282.7960962,283.7484364,281.843756
469047,1284,3,15,15-Mar-1284 00:00:00,283.1323669,284.3853105,281.8794232
469078,1284,4,15,15-Apr-1284 00:00:00,283.3673572,284.9143509,281.8203635
469108,1284,5,15,15-May-1284 00:00:00,283.3061638,284.8132136,281.799114
469139,1284,6,15,15-Jun-1284 00:00:00,282.569103,283.2945055,281.8437004
469169,1284,7,15,15-Jul-1284 00:00:00,280.9251624,280.00907,281.8412548
469200,1284,8,15,15-Aug-1284 00:00:00,279.3184666,276.9444144,281.6925188
469231,1284,9,15,15-Sep-1284 00:00:00,279.2746601,277.0382228,281.5110973
469261,1284,10,15,15-Oct-1284 00:00:00,280.3074416,279.1433214,281.4715617
469292,1284,11,15,15-Nov-1284 00:00:00,281.3077901,281.0183603,281.5972198
469322,1284,12,15,15-Dec-1284 00:00:00,281.9407346,282.2569165,281.6245527
469353,1285,1,15,15-Jan-1285 00:00:00,282.3967759,283.0759959,281.717556
469384,1285,2,15,15-Feb-1285 00:00:00,282.7753809,283.7277212,281.8230407
469412,1285,3,15,15-Mar-1285 00:00:00,283.1129362,284.3658799,281.8599926
469443,1285,4,15,15-Apr-1285 00:00:00,283.3492879,284.8962815,281.8022942
469473,1285,5,15,15-May-1285 00:00:00,283.2894909,284.7965407,281.7824411
469504,1285,6,15,15-Jun-1285 00:00:00,282.5538201,283.2792227,281.8284175
469534,1285,7,15,15-Jul-1285 00:00:00,280.9112217,279.9951293,281.8273141
469565,1285,8,15,15-Aug-1285 00:00:00,279.3057786,276.9317264,281.6798308
469596,1285,9,15,15-Sep-1285 00:00:00,279.2630939,277.0266566,281.4995311
469626,1285,10,15,15-Oct-1285 00:00:00,280.2968251,279.1327049,281.4609453
469657,1285,11,15,15-Nov-1285 00:00:00,281.2979318,281.0085021,281.5873616
469687,1285,12,15,15-Dec-1285 00:00:00,281.931457,282.2476389,281.6152751
469718,1286,1,15,15-Jan-1286 00:00:00,282.3879179,283.0671378,281.708698
469749,1286,2,15,15-Feb-1286 00:00:00,282.7667982,283.7191384,281.8144579
469777,1286,3,15,15-Mar-1286 00:00:00,283.1045011,284.3574448,281.8515575
469808,1286,4,15,15-Apr-1286 00:00:00,283.3408894,284.8878831,281.7938957
469838,1286,5,15,15-May-1286 00:00:00,283.2810347,284.7880846,281.7739849
469869,1286,6,15,15-Jun-1286 00:00:00,282.5452286,283.2706312,281.8198261
469899,1286,7,15,15-Jul-1286 00:00:00,280.9024339,279.9863416,281.8185263
469930,1286,8,15,15-Aug-1286 00:00:00,279.2967502,276.922698,281.6708024
469961,1286,9,15,15-Sep-1286 00:00:00,279.2537973,277.01736,281.4902345
469991,1286,10,15,15-Oct-1286 00:00:00,280.2872492,279.123129,281.4513694
470022,1286,11,15,15-Nov-1286 00:00:00,281.2880766,280.9986468,281.5775063
470052,1286,12,15,15-Dec-1286 00:00:00,281.9213228,282.2375047,281.605141
470083,1287,1,15,15-Jan-1287 00:00:00,282.3775047,283.0567247,281.6982848
470114,1287,2,15,15-Feb-1287 00:00:00,282.7561052,283.7084454,281.803765
470142,1287,3,15,15-Mar-1287 00:00:00,283.093527,284.3464707,281.8405834
470173,1287,4,15,15-Apr-1287 00:00:00,283.3296322,284.8766259,281.7826386
470203,1287,5,15,15-May-1287 00:00:00,283.269492,284.7765419,281.7624422
470234,1287,6,15,15-Jun-1287 00:00:00,282.5333972,283.2587998,281.8079947
470264,1287,7,15,15-Jul-1287 00:00:00,280.8903102,279.9742178,281.8064026
470295,1287,8,15,15-Aug-1287 00:00:00,279.2843297,276.9102775,281.6583819
470326,1287,9,15,15-Sep-1287 00:00:00,279.2410752,277.0046379,281.4775124
470356,1287,10,15,15-Oct-1287 00:00:00,280.2742201,279.1100999,281.4383402
470387,1287,11,15,15-Nov-1287 00:00:00,281.2747357,280.985306,281.5641655
470417,1287,12,15,15-Dec-1287 00:00:00,281.9076707,282.2238526,281.5914888
470448,1288,1,15,15-Jan-1288 00:00:00,282.3635475,283.0427674,281.6843275
470479,1288,2,15,15-Feb-1288 00:00:00,282.7418551,283.6941953,281.7895148
470508,1288,3,15,15-Mar-1288 00:00:00,283.0790019,284.3319456,281.8260583
470539,1288,4,15,15-Apr-1288 00:00:00,283.3148561,284.8618497,281.7678624
470569,1288,5,15,15-May-1288 00:00:00,283.2544945,284.7615443,281.7474446
470600,1288,6,15,15-Jun-1288 00:00:00,282.5182138,283.2436164,281.7928112
470630,1288,7,15,15-Jul-1288 00:00:00,280.8749823,279.9588899,281.7910747
470661,1288,8,15,15-Aug-1288 00:00:00,279.2689047,276.8948525,281.6429569
470692,1288,9,15,15-Sep-1288 00:00:00,279.2256061,276.9891689,281.4620434
470722,1288,10,15,15-Oct-1288 00:00:00,280.2587659,279.0946457,281.4228861
470753,1288,11,15,15-Nov-1288 00:00:00,281.2593572,280.9699275,281.548787
470783,1288,12,15,15-Dec-1288 00:00:00,281.8924148,282.2085967,281.5762329
470814,1289,1,15,15-Jan-1289 00:00:00,282.3484438,283.0276638,281.6692239
470845,1289,2,15,15-Feb-1289 00:00:00,282.726916,283.6792562,281.7745758
470873,1289,3,15,15-Mar-1289 00:00:00,283.0642224,284.3171661,281.8112788
470904,1289,4,15,15-Apr-1289 00:00:00,283.3002138,284.8472075,281.7532201
470934,1289,5,15,15-May-1289 00:00:00,283.2399498,284.7469996,281.7329
470965,1289,6,15,15-Jun-1289 00:00:00,282.5037097,283.2291123,281.7783071
470995,1289,7,15,15-Jul-1289 00:00:00,280.8604445,279.9443521,281.7765369
471026,1289,8,15,15-Aug-1289 00:00:00,279.2542415,276.8801893,281.6282937
471057,1289,9,15,15-Sep-1289 00:00:00,279.2107086,276.9742713,281.4471459
471087,1289,10,15,15-Oct-1289 00:00:00,280.2435078,279.0793876,281.407628
471118,1289,11,15,15-Nov-1289 00:00:00,281.243601,280.9541713,281.5330308
471148,1289,12,15,15-Dec-1289 00:00:00,281.876041,282.1922229,281.5598591
471179,1290,1,15,15-Jan-1290 00:00:00,282.3313595,283.0105795,281.6521396
471210,1290,2,15,15-Feb-1290 00:00:00,282.7090547,283.6613949,281.7567144
471238,1290,3,15,15-Mar-1290 00:00:00,283.0455441,284.2984878,281.7926005
471269,1290,4,15,15-Apr-1290 00:00:00,283.2807051,284.8276988,281.7337115
471299,1290,5,15,15-May-1290 00:00:00,283.2196238,284.7266737,281.712574
471330,1290,6,15,15-Jun-1290 00:00:00,282.4826062,283.2080087,281.7572036
471360,1290,7,15,15-Jul-1290 00:00:00,280.8386294,279.922537,281.7547218
471391,1290,8,15,15-Aug-1290 00:00:00,279.2318077,276.8577555,281.6058599
471422,1290,9,15,15-Sep-1290 00:00:00,279.1877751,276.9513379,281.4242124
471452,1290,10,15,15-Oct-1290 00:00:00,280.2202204,279.0561002,281.3843406
471483,1290,11,15,15-Nov-1290 00:00:00,281.2201276,280.9306978,281.5095573
471513,1290,12,15,15-Dec-1290 00:00:00,281.8525463,282.1687282,281.5363644
471544,1291,1,15,15-Jan-1291 00:00:00,282.3079964,282.9872163,281.6287764
471575,1291,2,15,15-Feb-1291 00:00:00,282.6859639,283.6383041,281.7336237
471603,1291,3,15,15-Mar-1291 00:00:00,283.0228545,284.2757982,281.7699109
471634,1291,4,15,15-Apr-1291 00:00:00,283.2585334,284.8055271,281.7115397
471664,1291,5,15,15-May-1291 00:00:00,283.1980748,284.7051246,281.6910249
471695,1291,6,15,15-Jun-1291 00:00:00,282.4617725,283.187175,281.7363699
471725,1291,7,15,15-Jul-1291 00:00:00,280.8185919,279.9024995,281.7346842
471756,1291,8,15,15-Aug-1291 00:00:00,279.2126349,276.8385827,281.5866871
471787,1291,9,15,15-Sep-1291 00:00:00,279.1695239,276.9330866,281.4059611
471817,1291,10,15,15-Oct-1291 00:00:00,280.2029353,279.0388151,281.3670555
471848,1291,11,15,15-Nov-1291 00:00:00,281.2038414,280.9144116,281.4932711
471878,1291,12,15,15-Dec-1291 00:00:00,281.8372773,282.1534592,281.5210954
471909,1292,1,15,15-Jan-1292 00:00:00,282.2937461,282.972966,281.6145262
471940,1292,2,15,15-Feb-1292 00:00:00,282.6727172,283.6250575,281.720377
471969,1292,3,15,15-Mar-1292 00:00:00,283.0105797,284.2635233,281.757636
472000,1292,4,15,15-Apr-1292 00:00:00,283.2471819,284.7941755,281.7001882
472030,1292,5,15,15-May-1292 00:00:00,283.1875812,284.6946311,281.6805314
472061,1292,6,15,15-Jun-1292 00:00:00,282.452055,283.1774575,281.7266524
472091,1292,7,15,15-Jul-1292 00:00:00,280.8095517,279.8934593,281.7256441
472122,1292,8,15,15-Aug-1292 00:00:00,279.2041567,276.8301045,281.5782089
472153,1292,9,15,15-Sep-1292 00:00:00,279.1614755,276.9250383,281.3979128
472183,1292,10,15,15-Oct-1292 00:00:00,280.195168,279.0310478,281.3592882
472214,1292,11,15,15-Nov-1292 00:00:00,281.1961918,280.9067621,281.4856216
472244,1292,12,15,15-Dec-1292 00:00:00,281.8295952,282.145777,281.5134133
472275,1293,1,15,15-Jan-1293 00:00:00,282.2859112,282.9651312,281.6066913
472306,1293,2,15,15-Feb-1293 00:00:00,282.6646399,283.6169801,281.7122996
472334,1293,3,15,15-Mar-1293 00:00:00,283.0022006,284.2551443,281.749257
472365,1293,4,15,15-Apr-1293 00:00:00,283.2384724,284.7854661,281.6914787
472395,1293,5,15,15-May-1293 00:00:00,283.1785432,284.685593,281.6714934
472426,1293,6,15,15-Jun-1293 00:00:00,282.4427206,283.1681232,281.7173181
472456,1293,7,15,15-Jul-1293 00:00:00,280.7999839,279.8838915,281.7160763
472487,1293,8,15,15-Aug-1293 00:00:00,279.1944487,276.8203965,281.5685009
472518,1293,9,15,15-Sep-1293 00:00:00,279.1517511,276.9153138,281.3881883
472548,1293,10,15,15-Oct-1293 00:00:00,280.1855814,279.0214612,281.3497016
472579,1293,11,15,15-Nov-1293 00:00:00,281.1869255,280.8974958,281.4763553
472609,1293,12,15,15-Dec-1293 00:00:00,281.8208216,282.1370035,281.5046397
472640,1294,1,15,15-Jan-1294 00:00:00,282.2777625,282.9569824,281.5985425
472671,1294,2,15,15-Feb-1294 00:00:00,282.6572069,283.6095471,281.7048666
472699,1294,3,15,15-Mar-1294 00:00:00,282.995533,284.2484766,281.7425893
472730,1294,4,15,15-Apr-1294 00:00:00,283.2325784,284.7795721,281.6855848
472760,1294,5,15,15-May-1294 00:00:00,283.17339,284.6804398,281.6663401
472791,1294,6,15,15-Jun-1294 00:00:00,282.438234,283.1636366,281.7128314
472821,1294,7,15,15-Jul-1294 00:00:00,280.7960484,279.879956,281.7121408
472852,1294,8,15,15-Aug-1294 00:00:00,279.1909077,276.8168555,281.5649599
472883,1294,9,15,15-Sep-1294 00:00:00,279.1484066,276.9119694,281.3848439
472913,1294,10,15,15-Oct-1294 00:00:00,280.1821943,279.0180741,281.3463145
472944,1294,11,15,15-Nov-1294 00:00:00,281.1832173,280.8937875,281.472647
472974,1294,12,15,15-Dec-1294 00:00:00,281.816521,282.1327028,281.5003391
473005,1295,1,15,15-Jan-1295 00:00:00,282.2726528,282.9518727,281.5934328
473036,1295,2,15,15-Feb-1295 00:00:00,282.651128,283.6034682,281.6987878
473064,1295,3,15,15-Mar-1295 00:00:00,282.9883816,284.2413253,281.735438
473095,1295,4,15,15-Apr-1295 00:00:00,283.224308,284.7713017,281.6773143
473125,1295,5,15,15-May-1295 00:00:00,283.1640106,284.6710604,281.6569608
473156,1295,6,15,15-Jun-1295 00:00:00,282.4278124,283.153215,281.7024099
473186,1295,7,15,15-Jul-1295 00:00:00,280.7847082,279.8686158,281.7008006
473217,1295,8,15,15-Aug-1295 00:00:00,279.178829,276.8047768,281.5528812
473248,1295,9,15,15-Sep-1295 00:00:00,279.1358264,276.8993892,281.3722637
473278,1295,10,15,15-Oct-1295 00:00:00,280.1694062,279.005286,281.3335264
473309,1295,11,15,15-Nov-1295 00:00:00,281.1705702,280.8811405,281.46
473339,1295,12,15,15-Dec-1295 00:00:00,281.8043665,282.1205484,281.4881846
473370,1296,1,15,15-Jan-1296 00:00:00,282.2612781,282.940498,281.5820581
473401,1296,2,15,15-Feb-1296 00:00:00,282.6407511,283.5930913,281.6884109
473430,1296,3,15,15-Mar-1296 00:00:00,282.9791515,284.2320951,281.7262078
473461,1296,4,15,15-Apr-1296 00:00:00,283.2163045,284.7632982,281.6693108
473491,1296,5,15,15-May-1296 00:00:00,283.1572446,284.6642944,281.6501947
473522,1296,6,15,15-Jun-1296 00:00:00,282.4222257,283.1476282,281.6968231
473552,1296,7,15,15-Jul-1296 00:00:00,280.7801734,279.864081,281.6962658
473583,1296,8,15,15-Aug-1296 00:00:00,279.1751498,276.8010976,281.549202
473614,1296,9,15,15-Sep-1296 00:00:00,279.1327373,276.8963001,281.3691746
473644,1296,10,15,15-Oct-1296 00:00:00,280.1665728,279.0024526,281.330693
473675,1296,11,15,15-Nov-1296 00:00:00,281.1675898,280.87816,281.4570195
473705,1296,12,15,15-Dec-1296 00:00:00,281.8008215,282.1170034,281.4846397
473736,1297,1,15,15-Jan-1297 00:00:00,282.2568232,282.9360431,281.5776032
473767,1297,2,15,15-Feb-1297 00:00:00,282.6351212,283.5874614,281.682781
473795,1297,3,15,15-Mar-1297 00:00:00,282.9721617,284.2251054,281.7192181
473826,1297,4,15,15-Apr-1297 00:00:00,283.2078503,284.754844,281.6608566
473856,1297,5,15,15-May-1297 00:00:00,283.1473015,284.6543514,281.6402517
473887,1297,6,15,15-Jun-1297 00:00:00,282.4108498,283.1362524,281.6854472
473917,1297,7,15,15-Jul-1297 00:00:00,280.7675008,279.8514084,281.6835932
473948,1297,8,15,15-Aug-1297 00:00:00,279.161397,276.7873448,281.5354491
473979,1297,9,15,15-Sep-1297 00:00:00,279.1182009,276.8817637,281.3546382
474009,1297,10,15,15-Oct-1297 00:00:00,280.1516298,278.9875096,281.31575
474040,1297,11,15,15-Nov-1297 00:00:00,281.1526969,280.8632672,281.4421267
474070,1297,12,15,15-Dec-1297 00:00:00,281.7864669,282.1026488,281.470285
474101,1298,1,15,15-Jan-1298 00:00:00,282.2434254,282.9226453,281.5642054
474132,1298,2,15,15-Feb-1298 00:00:00,282.6230167,283.575357,281.6706765
474160,1298,3,15,15-Mar-1298 00:00:00,282.9616051,284.2145488,281.7086615
474191,1298,4,15,15-Apr-1298 00:00:00,283.199014,284.7460077,281.6520203
474221,1298,5,15,15-May-1298 00:00:00,283.140276,284.6473258,281.6332262
474252,1298,6,15,15-Jun-1298 00:00:00,282.4056433,283.1310459,281.6802407
474282,1298,7,15,15-Jul-1298 00:00:00,280.7640397,279.8479473,281.6801321
474313,1298,8,15,15-Aug-1298 00:00:00,279.1595255,276.7854733,281.5335777
474344,1298,9,15,15-Sep-1298 00:00:00,279.1176814,276.8812441,281.3541187
474374,1298,10,15,15-Oct-1298 00:00:00,280.1521423,278.9880221,281.3162625
474405,1298,11,15,15-Nov-1298 00:00:00,281.1538397,280.8644099,281.4432694
474435,1298,12,15,15-Dec-1298 00:00:00,281.7877909,282.1039728,281.471609
474466,1299,1,15,15-Jan-1299 00:00:00,282.2445245,282.9237444,281.5653046
474497,1299,2,15,15-Feb-1299 00:00:00,282.6235427,283.575883,281.6712025
474525,1299,3,15,15-Mar-1299 00:00:00,282.9612674,284.2142111,281.7083238
474556,1299,4,15,15-Apr-1299 00:00:00,283.1975798,284.7445734,281.6505861
474586,1299,5,15,15-May-1299 00:00:00,283.1375701,284.6446199,281.6305203
474617,1299,6,15,15-Jun-1299 00:00:00,282.4015484,283.126951,281.6761458
474647,1299,7,15,15-Jul-1299 00:00:00,280.7584962,279.8424038,281.6745885
474678,1299,8,15,15-Aug-1299 00:00:00,279.1525314,276.7784792,281.5265836
474709,1299,9,15,15-Sep-1299 00:00:00,279.1092925,276.8728552,281.3457297
474739,1299,10,15,15-Oct-1299 00:00:00,280.1424721,278.9783519,281.3065923
474770,1299,11,15,15-Nov-1299 00:00:00,281.1430595,280.8536298,281.4324893
474800,1299,12,15,15-Dec-1299 00:00:00,281.7761154,282.0922973,281.4599335
474831,1300,1,15,15-Jan-1300 00:00:00,282.2298957,282.9091156,281.5506758
474862,1300,2,15,15-Feb-1300 00:00:00,282.6084496,283.5607898,281.6561093
474890,1300,3,15,15-Mar-1300 00:00:00,282.9461053,284.199049,281.6931617
474921,1300,4,15,15-Apr-1300 00:00:00,283.1827036,284.7296973,281.6357099
474951,1300,5,15,15-May-1300 00:00:00,283.1232798,284.6303296,281.61623
474982,1300,6,15,15-Jun-1300 00:00:00,282.3880891,283.1134917,281.6626865
475012,1300,7,15,15-Jul-1300 00:00:00,280.7460581,279.8299657,281.6621505
475043,1300,8,15,15-Aug-1300 00:00:00,279.1412499,276.7671977,281.5153021
475074,1300,9,15,15-Sep-1300 00:00:00,279.0992481,276.8628109,281.3356854
475104,1300,10,15,15-Oct-1300 00:00:00,280.1336905,278.9695703,281.2978107
475135,1300,11,15,15-Nov-1300 00:00:00,281.1355115,280.8460818,281.4249413
475165,1300,12,15,15-Dec-1300 00:00:00,281.7697188,282.0859007,281.4535369
475196,1301,1,15,15-Jan-1301 00:00:00,282.2267933,282.9060132,281.5475733
475227,1301,2,15,15-Feb-1301 00:00:00,282.6061823,283.5585225,281.6538421
475255,1301,3,15,15-Mar-1301 00:00:00,282.9442603,284.197204,281.6913167
475286,1301,4,15,15-Apr-1301 00:00:00,283.1809003,284.727894,281.6339066
475316,1301,5,15,15-May-1301 00:00:00,283.1211971,284.6282469,281.6141473
475347,1301,6,15,15-Jun-1301 00:00:00,282.3854652,283.1108678,281.6600626
475377,1301,7,15,15-Jul-1301 00:00:00,280.7426907,279.8265983,281.6587831
475408,1301,8,15,15-Aug-1301 00:00:00,279.1369963,276.7629441,281.5110484
475439,1301,9,15,15-Sep-1301 00:00:00,279.0940247,276.8575875,281.330462
475469,1301,10,15,15-Oct-1301 00:00:00,280.1274735,278.9633533,281.2915937
475500,1301,11,15,15-Nov-1301 00:00:00,281.1283362,280.8389065,281.417766
475530,1301,12,15,15-Dec-1301 00:00:00,281.7616801,282.077862,281.4454982
475561,1302,1,15,15-Jan-1302 00:00:00,282.2180455,282.8972655,281.5388256
475592,1302,2,15,15-Feb-1302 00:00:00,282.5969393,283.5492795,281.6445991
475620,1302,3,15,15-Mar-1302 00:00:00,282.9347841,284.1877277,281.6818404
475651,1302,4,15,15-Apr-1302 00:00:00,283.1714364,284.7184301,281.6244427
475681,1302,5,15,15-May-1302 00:00:00,283.111951,284.6190008,281.6049011
